point,route,distance,x,y
5050,sjr,101000,616074.167,616074.167
5051,sjr,101020,616071.8303,616071.8303
5052,sjr,101040,616069.4516,616069.4516
5053,sjr,101060,616066.9785,616066.9785
5054,sjr,101080,616064.4281,616064.4281
5055,sjr,101100,616061.7986,616061.7986
5056,sjr,101120,616059.1692,616059.1692
5057,sjr,101140,616056.5398,616056.5398
5058,sjr,101160,616053.8131,616053.8131
5059,sjr,101180,616051.0675,616051.0675
5060,sjr,101200,616048.322,616048.322
5061,sjr,101220,616045.5765,616045.5765
5062,sjr,101240,616042.8309,616042.8309
5063,sjr,101260,616040.0854,616040.0854
5064,sjr,101280,616037.3398,616037.3398
5065,sjr,101300,616034.5294,616034.5294
5066,sjr,101320,616031.5961,616031.5961
5067,sjr,101340,616028.5327,616028.5327
5068,sjr,101360,616025.3257,616025.3257
5069,sjr,101380,616021.9566,616021.9566
5070,sjr,101400,616018.4795,616018.4795
5071,sjr,101420,616014.9017,616014.9017
5072,sjr,101440,616011.1713,616011.1713
5073,sjr,101460,616007.3423,616007.3423
5074,sjr,101480,616003.4352,616003.4352
5075,sjr,101500,615999.3995,615999.3995
5076,sjr,101520,615995.283,615995.283
5077,sjr,101540,615991.1092,615991.1092
5078,sjr,101560,615986.8095,615986.8095
5079,sjr,101580,615982.4498,615982.4498
5080,sjr,101600,615977.9815,615977.9815
5081,sjr,101620,615973.5132,615973.5132
5082,sjr,101640,615969.0449,615969.0449
5083,sjr,101660,615964.4422,615964.4422
5084,sjr,101680,615959.8026,615959.8026
5085,sjr,101700,615955.163,615955.163
5086,sjr,101720,615950.5214,615950.5214
5087,sjr,101740,615945.7831,615945.7831
5088,sjr,101760,615941.0448,615941.0448
5089,sjr,101780,615936.3065,615936.3065
5090,sjr,101800,615931.5682,615931.5682
5091,sjr,101820,615926.8299,615926.8299
5092,sjr,101840,615922.0916,615922.0916
5093,sjr,101860,615917.3533,615917.3533
5094,sjr,101880,615912.6453,615912.6453
5095,sjr,101900,615907.9632,615907.9632
5096,sjr,101920,615903.281,615903.281
5097,sjr,101940,615898.6477,615898.6477
5098,sjr,101960,615894.0871,615894.0871
5099,sjr,101980,615889.5265,615889.5265
5100,sjr,102000,615884.986,615884.986
5101,sjr,102020,615880.6013,615880.6013
5102,sjr,102040,615876.2165,615876.2165
5103,sjr,102060,615871.86,615871.86
5104,sjr,102080,615867.6446,615867.6446
5105,sjr,102100,615863.4919,615863.4919
5106,sjr,102120,615859.4213,615859.4213
5107,sjr,102140,615855.4704,615855.4704
5108,sjr,102160,615851.582,615851.582
5109,sjr,102180,615847.8347,615847.8347
5110,sjr,102200,615844.1926,615844.1926
5111,sjr,102220,615840.6356,615840.6356
5112,sjr,102240,615837.2527,615837.2527
5113,sjr,102260,615833.9845,615833.9845
5114,sjr,102280,615830.8247,615830.8247
5115,sjr,102300,615827.8434,615827.8434
5116,sjr,102320,615824.9979,615824.9979
5117,sjr,102340,615822.209,615822.209
5118,sjr,102360,615819.4201,615819.4201
5119,sjr,102380,615816.6537,615816.6537
5120,sjr,102400,615814.0381,615814.0381
5121,sjr,102420,615811.4225,615811.4225
5122,sjr,102440,615808.807,615808.807
5123,sjr,102460,615806.2873,615806.2873
5124,sjr,102480,615803.8452,615803.8452
5125,sjr,102500,615801.4031,615801.4031
5126,sjr,102520,615798.961,615798.961
5127,sjr,102540,615796.6881,615796.6881
5128,sjr,102560,615794.4195,615794.4195
5129,sjr,102580,615792.1509,615792.1509
5130,sjr,102600,615789.9511,615789.9511
5131,sjr,102620,615787.8561,615787.8561
5132,sjr,102640,615785.7611,615785.7611
5133,sjr,102660,615783.6661,615783.6661
5134,sjr,102680,615781.7126,615781.7126
5135,sjr,102700,615779.7912,615779.7912
5136,sjr,102720,615777.8697,615777.8697
5137,sjr,102740,615775.9887,615775.9887
5138,sjr,102760,615774.2408,615774.2408
5139,sjr,102780,615772.4929,615772.4929
5140,sjr,102800,615770.745,615770.745
5141,sjr,102820,615769.1096,615769.1096
5142,sjr,102840,615767.5351,615767.5351
5143,sjr,102860,615765.9606,615765.9606
5144,sjr,102880,615764.447,615764.447
5145,sjr,102900,615764.0663,615764.0663
5146,sjr,102920,615763.8645,615763.8645
5147,sjr,102940,615763.9397,615763.9397
5148,sjr,102960,615764.154,615764.154
5149,sjr,102980,615764.6423,615764.6423
5150,sjr,103000,615765.4075,615765.4075
5151,sjr,103020,615766.4453,615766.4453
5152,sjr,103040,615767.751,615767.751
5153,sjr,103060,615769.3328,615769.3328
5154,sjr,103080,615771.1988,615771.1988
5155,sjr,103100,615773.3568,615773.3568
5156,sjr,103120,615775.5559,615775.5559
5157,sjr,103140,615777.6471,615777.6471
5158,sjr,103160,615779.6731,615779.6731
5159,sjr,103180,615781.6992,615781.6992
5160,sjr,103200,615783.8737,615783.8737
5161,sjr,103220,615786.2266,615786.2266
5162,sjr,103240,615788.9187,615788.9187
5163,sjr,103260,615792.0453,615792.0453
5164,sjr,103280,615795.718,615795.718
5165,sjr,103300,615799.9955,615799.9955
5166,sjr,103320,615805.0754,615805.0754
5167,sjr,103340,615810.9826,615810.9826
5168,sjr,103360,615817.8751,615817.8751
5169,sjr,103380,615825.8333,615825.8333
5170,sjr,103400,615834.7868,615834.7868
5171,sjr,103420,615844.4318,615844.4318
5172,sjr,103440,615854.7227,615854.7227
5173,sjr,103460,615865.5551,615865.5551
5174,sjr,103480,615876.8389,615876.8389
5175,sjr,103500,615888.4851,615888.4851
5176,sjr,103520,615900.4745,615900.4745
5177,sjr,103540,615912.7081,615912.7081
5178,sjr,103560,615925.0998,615925.0998
5179,sjr,103580,615937.777,615937.777
5180,sjr,103600,615950.7711,615950.7711
5181,sjr,103620,615964.0726,615964.0726
5182,sjr,103640,615977.6759,615977.6759
5183,sjr,103660,615991.5999,615991.5999
5184,sjr,103680,616005.8112,616005.8112
5185,sjr,103700,616020.3056,616020.3056
5186,sjr,103720,616035.0804,616035.0804
5187,sjr,103740,616050.1189,616050.1189
5188,sjr,103760,616065.5311,616065.5311
5189,sjr,103780,616081.2479,616081.2479
5190,sjr,103800,616097.2304,616097.2304
5191,sjr,103820,616113.4895,616113.4895
5192,sjr,103840,616129.9772,616129.9772
5193,sjr,103860,616146.6652,616146.6652
5194,sjr,103880,616163.5364,616163.5364
5195,sjr,103900,616180.58,616180.58
5196,sjr,103920,616197.7838,616197.7838
5197,sjr,103940,616215.1195,616215.1195
5198,sjr,103960,616232.5888,616232.5888
5199,sjr,103980,616250.1632,616250.1632
5200,sjr,104000,616267.7929,616267.7929
5201,sjr,104020,616285.5757,616285.5757
5202,sjr,104040,616303.4928,616303.4928
5203,sjr,104060,616321.5386,616321.5386
5204,sjr,104080,616339.7082,616339.7082
5205,sjr,104100,616357.9967,616357.9967
5206,sjr,104120,616376.3995,616376.3995
5207,sjr,104140,616394.9125,616394.9125
5208,sjr,104160,616413.5313,616413.5313
5209,sjr,104180,616432.2522,616432.2522
5210,sjr,104200,616451.0714,616451.0714
5211,sjr,104220,616469.9852,616469.9852
5212,sjr,104240,616488.9901,616488.9901
5213,sjr,104260,616508.0826,616508.0826
5214,sjr,104280,616527.2595,616527.2595
5215,sjr,104300,616546.5172,616546.5172
5216,sjr,104320,616565.8543,616565.8543
5217,sjr,104340,616585.2474,616585.2474
5218,sjr,104360,616604.6556,616604.6556
5219,sjr,104380,616624.1322,616624.1322
5220,sjr,104400,616643.6635,616643.6635
5221,sjr,104420,616663.2525,616663.2525
5222,sjr,104440,616682.9008,616682.9008
5223,sjr,104460,616702.609,616702.609
5224,sjr,104480,616722.3811,616722.3811
5225,sjr,104500,616742.2138,616742.2138
5226,sjr,104520,616762.0977,616762.0977
5227,sjr,104540,616782.0282,616782.0282
5228,sjr,104560,616801.9982,616801.9982
5229,sjr,104580,616821.9899,616821.9899
5230,sjr,104600,616841.9885,616841.9885
5231,sjr,104620,616861.9778,616861.9778
5232,sjr,104640,616881.9409,616881.9409
5233,sjr,104660,616901.8722,616901.8722
5234,sjr,104680,616921.7601,616921.7601
5235,sjr,104700,616941.6,616941.6
5236,sjr,104720,616961.3921,616961.3921
5237,sjr,104740,616981.129,616981.129
5238,sjr,104760,617000.8044,617000.8044
5239,sjr,104780,617020.4356,617020.4356
5240,sjr,104800,617040.0117,617040.0117
5241,sjr,104820,617059.5571,617059.5571
5242,sjr,104840,617079.0317,617079.0317
5243,sjr,104860,617098.4071,617098.4071
5244,sjr,104880,617117.6926,617117.6926
5245,sjr,104900,617136.8867,617136.8867
5246,sjr,104920,617155.9816,617155.9816
5247,sjr,104940,617174.9784,617174.9784
5248,sjr,104960,617193.8847,617193.8847
5249,sjr,104980,617212.7018,617212.7018
5250,sjr,105000,617231.4067,617231.4067
5251,sjr,105020,617250.0706,617250.0706
5252,sjr,105040,617268.6097,617268.6097
5253,sjr,105060,617287.1227,617287.1227
5254,sjr,105080,617305.5036,617305.5036
5255,sjr,105100,617323.8733,617323.8733
5256,sjr,105120,617342.1181,617342.1181
5257,sjr,105140,617360.2187,617360.2187
5258,sjr,105160,617378.1894,617378.1894
5259,sjr,105180,617396.0346,617396.0346
5260,sjr,105200,617413.7593,617413.7593
5261,sjr,105220,617431.3298,617431.3298
5262,sjr,105240,617448.8675,617448.8675
5263,sjr,105260,617466.2351,617466.2351
5264,sjr,105280,617483.5851,617483.5851
5265,sjr,105300,617500.7775,617500.7775
5266,sjr,105320,617517.9634,617517.9634
5267,sjr,105340,617535.0357,617535.0357
5268,sjr,105360,617552.0864,617552.0864
5269,sjr,105380,617569.0898,617569.0898
5270,sjr,105400,617586.0451,617586.0451
5271,sjr,105420,617603.0004,617603.0004
5272,sjr,105440,617619.9027,617619.9027
5273,sjr,105460,617636.6766,617636.6766
5274,sjr,105480,617653.289,617653.289
5275,sjr,105500,617669.7458,617669.7458
5276,sjr,105520,617686.0306,617686.0306
5277,sjr,105540,617702.1628,617702.1628
5278,sjr,105560,617718.1594,617718.1594
5279,sjr,105580,617734.0296,617734.0296
5280,sjr,105600,617749.7832,617749.7832
5281,sjr,105620,617765.4022,617765.4022
5282,sjr,105640,617780.9078,617780.9078
5283,sjr,105660,617796.3169,617796.3169
5284,sjr,105680,617811.6417,617811.6417
5285,sjr,105700,617826.8824,617826.8824
5286,sjr,105720,617842.0308,617842.0308
5287,sjr,105740,617857.1162,617857.1162
5288,sjr,105760,617872.1352,617872.1352
5289,sjr,105780,617887.1541,617887.1541
5290,sjr,105800,617902.1204,617902.1204
5291,sjr,105820,617917.0441,617917.0441
5292,sjr,105840,617931.9679,617931.9679
5293,sjr,105860,617946.8917,617946.8917
5294,sjr,105880,617961.8154,617961.8154
5295,sjr,105900,617976.7392,617976.7392
5296,sjr,105920,617991.7123,617991.7123
5297,sjr,105940,618006.6863,618006.6863
5298,sjr,105960,618021.7349,618021.7349
5299,sjr,105980,618036.8169,618036.8169
5300,sjr,106000,618051.9461,618051.9461
5301,sjr,106020,618067.1814,618067.1814
5302,sjr,106040,618082.4416,618082.4416
5303,sjr,106060,618097.8218,618097.8218
5304,sjr,106080,618113.3144,618113.3144
5305,sjr,106100,618128.91,618128.91
5306,sjr,106120,618144.6184,618144.6184
5307,sjr,106140,618160.4488,618160.4488
5308,sjr,106160,618176.4098,618176.4098
5309,sjr,106180,618192.5095,618192.5095
5310,sjr,106200,618208.7553,618208.7553
5311,sjr,106220,618225.1162,618225.1162
5312,sjr,106240,618241.4628,618241.4628
5313,sjr,106260,618257.7953,618257.7953
5314,sjr,106280,618274.0108,618274.0108
5315,sjr,106300,618290.2262,618290.2262
5316,sjr,106320,618306.4416,618306.4416
5317,sjr,106340,618322.6571,618322.6571
5318,sjr,106360,618338.934,618338.934
5319,sjr,106380,618355.2298,618355.2298
5320,sjr,106400,618371.6804,618371.6804
5321,sjr,106420,618388.1473,618388.1473
5322,sjr,106440,618404.7917,618404.7917
5323,sjr,106460,618421.6009,618421.6009
5324,sjr,106480,618438.5747,618438.5747
5325,sjr,106500,618455.7421,618455.7421
5326,sjr,106520,618473.1184,618473.1184
5327,sjr,106540,618490.7162,618490.7162
5328,sjr,106560,618508.5447,618508.5447
5329,sjr,106580,618526.6104,618526.6104
5330,sjr,106600,618544.9506,618544.9506
5331,sjr,106620,618563.4631,618563.4631
5332,sjr,106640,618582.1179,618582.1179
5333,sjr,106660,618600.9041,618600.9041
5334,sjr,106680,618619.8118,618619.8118
5335,sjr,106700,618638.8317,618638.8317
5336,sjr,106720,618657.9556,618657.9556
5337,sjr,106740,618677.1756,618677.1756
5338,sjr,106760,618696.4846,618696.4846
5339,sjr,106780,618715.876,618715.876
5340,sjr,106800,618735.3458,618735.3458
5341,sjr,106820,618754.8878,618754.8878
5342,sjr,106840,618774.4944,618774.4944
5343,sjr,106860,618794.1603,618794.1603
5344,sjr,106880,618813.8806,618813.8806
5345,sjr,106900,618833.6505,618833.6505
5346,sjr,106920,618853.4654,618853.4654
5347,sjr,106940,618873.3223,618873.3223
5348,sjr,106960,618893.2062,618893.2062
5349,sjr,106980,618913.1204,618913.1204
5350,sjr,107000,618933.0635,618933.0635
5351,sjr,107020,618953.0238,618953.0238
5352,sjr,107040,618972.9993,618972.9993
5353,sjr,107060,618992.9889,618992.9889
5354,sjr,107080,619012.9862,619012.9862
5355,sjr,107100,619032.9851,619032.9851
5356,sjr,107120,619052.9821,619052.9821
5357,sjr,107140,619072.9721,619072.9721
5358,sjr,107160,619092.9443,619092.9443
5359,sjr,107180,619112.8954,619112.8954
5360,sjr,107200,619132.8195,619132.8195
5361,sjr,107220,619152.7099,619152.7099
5362,sjr,107240,619172.5561,619172.5561
5363,sjr,107260,619192.3374,619192.3374
5364,sjr,107280,619212.0537,619212.0537
5365,sjr,107300,619231.6937,619231.6937
5366,sjr,107320,619251.2446,619251.2446
5367,sjr,107340,619270.7002,619270.7002
5368,sjr,107360,619290.0564,619290.0564
5369,sjr,107380,619309.3254,619309.3254
5370,sjr,107400,619328.4987,619328.4987
5371,sjr,107420,619347.567,619347.567
5372,sjr,107440,619366.5199,619366.5199
5373,sjr,107460,619385.3458,619385.3458
5374,sjr,107480,619404.0321,619404.0321
5375,sjr,107500,619422.5645,619422.5645
5376,sjr,107520,619440.9274,619440.9274
5377,sjr,107540,619459.1035,619459.1035
5378,sjr,107560,619477.0511,619477.0511
5379,sjr,107580,619494.7588,619494.7588
5380,sjr,107600,619512.208,619512.208
5381,sjr,107620,619529.3719,619529.3719
5382,sjr,107640,619546.2386,619546.2386
5383,sjr,107660,619562.8057,619562.8057
5384,sjr,107680,619579.093,619579.093
5385,sjr,107700,619595.1015,619595.1015
5386,sjr,107720,619610.8245,619610.8245
5387,sjr,107740,619626.2542,619626.2542
5388,sjr,107760,619641.3815,619641.3815
5389,sjr,107780,619656.1777,619656.1777
5390,sjr,107800,619670.6235,619670.6235
5391,sjr,107820,619684.7252,619684.7252
5392,sjr,107840,619698.4659,619698.4659
5393,sjr,107860,619711.8264,619711.8264
5394,sjr,107880,619724.7748,619724.7748
5395,sjr,107900,619737.2208,619737.2208
5396,sjr,107920,619749.0874,619749.0874
5397,sjr,107940,619760.3442,619760.3442
5398,sjr,107960,619770.968,619770.968
5399,sjr,107980,619781.021,619781.021
5400,sjr,108000,619790.5801,619790.5801
5401,sjr,108020,619799.6859,619799.6859
5402,sjr,108040,619808.3884,619808.3884
5403,sjr,108060,619816.7238,619816.7238
5404,sjr,108080,619824.7408,619824.7408
5405,sjr,108100,619832.4856,619832.4856
5406,sjr,108120,619840.0148,619840.0148
5407,sjr,108140,619847.365,619847.365
5408,sjr,108160,619854.5733,619854.5733
5409,sjr,108180,619861.7118,619861.7118
5410,sjr,108200,619868.8503,619868.8503
5411,sjr,108220,619875.9888,619875.9888
5412,sjr,108240,619882.898,619882.898
5413,sjr,108260,619889.3521,619889.3521
5414,sjr,108280,619895.3606,619895.3606
5415,sjr,108300,619900.9821,619900.9821
5416,sjr,108320,619906.2793,619906.2793
5417,sjr,108340,619911.2416,619911.2416
5418,sjr,108360,619915.9295,619915.9295
5419,sjr,108380,619920.47,619920.47
5420,sjr,108400,619924.8784,619924.8784
5421,sjr,108420,619929.1791,619929.1791
5422,sjr,108440,619933.4759,619933.4759
5423,sjr,108460,619937.7726,619937.7726
5424,sjr,108480,619942.0694,619942.0694
5425,sjr,108500,619946.5516,619946.5516
5426,sjr,108520,619951.2015,619951.2015
5427,sjr,108540,619956.0926,619956.0926
5428,sjr,108560,619961.2239,619961.2239
5429,sjr,108580,619966.6735,619966.6735
5430,sjr,108600,619972.5462,619972.5462
5431,sjr,108620,619978.8611,619978.8611
5432,sjr,108640,619985.4997,619985.4997
5433,sjr,108660,619992.1976,619992.1976
5434,sjr,108680,619999.026,619999.026
5435,sjr,108700,620005.9295,620005.9295
5436,sjr,108720,620013.0079,620013.0079
5437,sjr,108740,620020.1619,620020.1619
5438,sjr,108760,620027.5776,620027.5776
5439,sjr,108780,620035.0928,620035.0928
5440,sjr,108800,620042.8585,620042.8585
5441,sjr,108820,620050.8399,620050.8399
5442,sjr,108840,620058.9835,620058.9835
5443,sjr,108860,620067.4847,620067.4847
5444,sjr,108880,620076.2176,620076.2176
5445,sjr,108900,620085.1579,620085.1579
5446,sjr,108920,620094.3242,620094.3242
5447,sjr,108940,620103.4984,620103.4984
5448,sjr,108960,620112.8752,620112.8752
5449,sjr,108980,620122.3986,620122.3986
5450,sjr,109000,620132.1086,620132.1086
5451,sjr,109020,620142.1808,620142.1808
5452,sjr,109040,620152.6017,620152.6017
5453,sjr,109060,620163.395,620163.395
5454,sjr,109080,620174.6256,620174.6256
5455,sjr,109100,620186.32,620186.32
5456,sjr,109120,620198.6122,620198.6122
5457,sjr,109140,620211.4438,620211.4438
5458,sjr,109160,620224.7801,620224.7801
5459,sjr,109180,620238.5135,620238.5135
5460,sjr,109200,620252.6552,620252.6552
5461,sjr,109220,620267.0927,620267.0927
5462,sjr,109240,620281.8911,620281.8911
5463,sjr,109260,620296.8825,620296.8825
5464,sjr,109280,620312.0305,620312.0305
5465,sjr,109300,620327.4544,620327.4544
5466,sjr,109320,620342.9576,620342.9576
5467,sjr,109340,620358.6034,620358.6034
5468,sjr,109360,620374.3474,620374.3474
5469,sjr,109380,620390.2287,620390.2287
5470,sjr,109400,620406.357,620406.357
5471,sjr,109420,620422.6466,620422.6466
5472,sjr,109440,620439.0766,620439.0766
5473,sjr,109460,620455.688,620455.688
5474,sjr,109480,620472.4765,620472.4765
5475,sjr,109500,620489.3838,620489.3838
5476,sjr,109520,620506.4315,620506.4315
5477,sjr,109540,620523.6567,620523.6567
5478,sjr,109560,620540.9845,620540.9845
5479,sjr,109580,620558.4282,620558.4282
5480,sjr,109600,620576.0506,620576.0506
5481,sjr,109620,620593.8588,620593.8588
5482,sjr,109640,620611.8235,620611.8235
5483,sjr,109660,620629.939,620629.939
5484,sjr,109680,620648.201,620648.201
5485,sjr,109700,620666.5669,620666.5669
5486,sjr,109720,620685.0199,620685.0199
5487,sjr,109740,620703.5434,620703.5434
5488,sjr,109760,620722.1661,620722.1661
5489,sjr,109780,620740.8141,620740.8141
5490,sjr,109800,620759.5412,620759.5412
5491,sjr,109820,620778.2809,620778.2809
5492,sjr,109840,620797.0611,620797.0611
5493,sjr,109860,620815.8551,620815.8551
5494,sjr,109880,620834.6491,620834.6491
5495,sjr,109900,620853.4705,620853.4705
5496,sjr,109920,620872.3145,620872.3145
5497,sjr,109940,620891.2169,620891.2169
5498,sjr,109960,620910.1479,620910.1479
5499,sjr,109980,620929.143,620929.143
5500,sjr,110000,620948.1562,620948.1562
5501,sjr,110020,620967.2371,620967.2371
5502,sjr,110040,620986.3279,620986.3279
5503,sjr,110060,621005.488,621005.488
5504,sjr,110080,621024.6523,621024.6523
5505,sjr,110100,621043.8853,621043.8853
5506,sjr,110120,621063.1211,621063.1211
5507,sjr,110140,621082.419,621082.419
5508,sjr,110160,621101.7208,621101.7208
5509,sjr,110180,621121.0797,621121.0797
5510,sjr,110200,621140.4424,621140.4424
5511,sjr,110220,621159.8583,621159.8583
5512,sjr,110240,621179.2771,621179.2771
5513,sjr,110260,621198.7466,621198.7466
5514,sjr,110280,621218.217,621218.217
5515,sjr,110300,621237.7365,621237.7365
5516,sjr,110320,621257.2561,621257.2561
5517,sjr,110340,621276.8206,621276.8206
5518,sjr,110360,621296.3869,621296.3869
5519,sjr,110380,621315.9918,621315.9918
5520,sjr,110400,621335.6015,621335.6015
5521,sjr,110420,621355.2434,621355.2434
5522,sjr,110440,621374.8937,621374.8937
5523,sjr,110460,621394.5693,621394.5693
5524,sjr,110480,621414.2571,621414.2571
5525,sjr,110500,621433.9636,621433.9636
5526,sjr,110520,621453.6862,621453.6862
5527,sjr,110540,621473.41,621473.41
5528,sjr,110560,621493.1361,621493.1361
5529,sjr,110580,621512.8621,621512.8621
5530,sjr,110600,621532.5882,621532.5882
5531,sjr,110620,621552.3142,621552.3142
5532,sjr,110640,621572.0579,621572.0579
5533,sjr,110660,621591.8269,621591.8269
5534,sjr,110680,621611.639,621611.639
5535,sjr,110700,621631.4866,621631.4866
5536,sjr,110720,621651.368,621651.368
5537,sjr,110740,621671.2867,621671.2867
5538,sjr,110760,621691.2423,621691.2423
5539,sjr,110780,621711.2274,621711.2274
5540,sjr,110800,621731.2241,621731.2241
5541,sjr,110820,621751.2231,621751.2231
5542,sjr,110840,621771.2185,621771.2185
5543,sjr,110860,621791.2052,621791.2052
5544,sjr,110880,621811.1782,621811.1782
5545,sjr,110900,621831.1302,621831.1302
5546,sjr,110920,621851.0533,621851.0533
5547,sjr,110940,621870.9452,621870.9452
5548,sjr,110960,621890.8009,621890.8009
5549,sjr,110980,621910.6086,621910.6086
5550,sjr,111000,621930.351,621930.351
5551,sjr,111020,621950.0109,621950.0109
5552,sjr,111040,621969.5689,621969.5689
5553,sjr,111060,621989.0507,621989.0507
5554,sjr,111080,622008.4685,622008.4685
5555,sjr,111100,622027.8168,622027.8168
